"1qCuOcks5HRv67OHovAVpg,McikHxxEqZ2X0joaRNKlaw"	[0.012500000000000001, 0.041500000000000002, 0.0016666666666666668, 0.13333333333333333, 3.2128514056224899]
"4ykgzzzGEWjMD5lwk1-l9A,83_p9vIqOq1TUIf3_GD7bA"	[0.010833333333333334, 0.041500000000000002, 0.00083333333333333339, 0.076923076923076927, 1.8535681186283597]
"7wT532x2Qz5Hw9BqtBapqw,tU-YtoW339PXJmUGSix_AQ"	[0.01, 0.0050000000000000001, 0.00083333333333333339, 0.083333333333333343, 16.666666666666668]
"83_p9vIqOq1TUIf3_GD7bA,HwwEfnZKLNOUoqfgcwAgcQ"	[0.069166666666666668, 0.0050000000000000001, 0.00083333333333333339, 0.012048192771084338, 2.4096385542168677]
"B9C6j80ob0f1pwi1Cnnd1Q,HwwEfnZKLNOUoqfgcwAgcQ"	[0.018333333333333333, 0.0050000000000000001, 0.00083333333333333339, 0.045454545454545456, 9.0909090909090917]
"B9C6j80ob0f1pwi1Cnnd1Q,s74Tq6WKV1b91UFRr7ch7g"	[0.018333333333333333, 0.0054999999999999997, 0.0016666666666666668, 0.090909090909090912, 16.528925619834713]
"BG4N0V93wml9kaU6YYRxRA,6p9TlP2I8S4agxYMNFSDjg"	[0.0083333333333333332, 0.014500000000000001, 0.00083333333333333339, 0.10000000000000001, 6.8965517241379315]
"FiXamVMgMf9U0VqFHDZSEA,EoAY1JSVeJriBzId8lUQwQ"	[0.010833333333333334, 0.023, 0.0016666666666666668, 0.15384615384615385, 6.688963210702342]
"FiXamVMgMf9U0VqFHDZSEA,HwwEfnZKLNOUoqfgcwAgcQ"	[0.010833333333333334, 0.0050000000000000001, 0.0025000000000000001, 0.23076923076923075, 46.153846153846153]
"HwwEfnZKLNOUoqfgcwAgcQ,BG4N0V93wml9kaU6YYRxRA"	[0.0083333333333333332, 0.0050000000000000001, 0.00083333333333333339, 0.10000000000000001, 20.0]
"JDDeaNfb0JXD1NbznSIC9g,WWlNzfSllSQhr4whj0W_ng"	[0.049166666666666664, 0.028000000000000001, 0.00083333333333333339, 0.016949152542372885, 0.60532687651331729]
"MKyk4F4HSzHF8v-4cYe3Ww,2SwC8wqpZC4B9iFVTgYT9A"	[0.021666666666666667, 0.095500000000000002, 0.0016666666666666668, 0.076923076923076927, 0.80547724526782116]
"MKyk4F4HSzHF8v-4cYe3Ww,ISKLP0qxApATxRlUDob6Cg"	[0.021666666666666667, 0.0064999999999999997, 0.00083333333333333339, 0.038461538461538464, 5.9171597633136104]
"McikHxxEqZ2X0joaRNKlaw,uI0LvTXFACid1308KFO5ew"	[0.069166666666666668, 0.0060000000000000001, 0.00083333333333333339, 0.012048192771084338, 2.0080321285140563]
"McikHxxEqZ2X0joaRNKlaw,usSROUMiAgPcxV3Ym0OxMQ"	[0.069166666666666668, 0.031, 0.0074999999999999997, 0.10843373493975902, 3.4978624174115813]
"P1fJb2WQ1mXoiudj8UE44w,P1fJb2WQ1mXoiudj8UE44w"	[0.037499999999999999, 0.022499999999999999, 0.0016666666666666668, 0.044444444444444446, 1.9753086419753088]
"PzG0XmAmtXFs6Fdnubf41g,Y2p07YEC8xOsYTHWf0UxiA"	[0.11333333333333333, 0.0070000000000000001, 0.00083333333333333339, 0.007352941176470589, 1.0504201680672269]
"Ts4xsKPU7FNPPZRj-nRjIg,EoAY1JSVeJriBzId8lUQwQ"	[0.039166666666666669, 0.023, 0.00083333333333333339, 0.021276595744680851, 0.92506938020351526]
"Ts4xsKPU7FNPPZRj-nRjIg,WWlNzfSllSQhr4whj0W_ng"	[0.039166666666666669, 0.028000000000000001, 0.00083333333333333339, 0.021276595744680851, 0.75987841945288748]
"Ts4xsKPU7FNPPZRj-nRjIg,s74Tq6WKV1b91UFRr7ch7g"	[0.039166666666666669, 0.0054999999999999997, 0.00083333333333333339, 0.021276595744680851, 3.8684719535783367]
"UtWJ8NGMg-3z28s0RzlUoQ,EoAY1JSVeJriBzId8lUQwQ"	[0.0091666666666666667, 0.023, 0.00083333333333333339, 0.090909090909090912, 3.9525691699604746]
"UtWJ8NGMg-3z28s0RzlUoQ,HwwEfnZKLNOUoqfgcwAgcQ"	[0.0091666666666666667, 0.0050000000000000001, 0.00083333333333333339, 0.090909090909090912, 18.181818181818183]
"VkFDer80GOrelWALdgNReg,ZDKi3qsO8lSSogrIdbLJKg"	[0.020833333333333332, 0.014, 0.0016666666666666668, 0.080000000000000016, 5.7142857142857153]
"WWlNzfSllSQhr4whj0W_ng,ZL6DNzyenFm9Kpz6uADlNg"	[0.046666666666666669, 0.022499999999999999, 0.00083333333333333339, 0.017857142857142856, 0.79365079365079361]
"WWlNzfSllSQhr4whj0W_ng,wfCLz9-aeShbPB7CaTY-qQ"	[0.046666666666666669, 0.0395, 0.0016666666666666668, 0.035714285714285712, 0.90415913200723319]
"ZDKi3qsO8lSSogrIdbLJKg,MKyk4F4HSzHF8v-4cYe3Ww"	[0.023333333333333334, 0.012999999999999999, 0.00083333333333333339, 0.035714285714285712, 2.7472527472527473]
"ZDKi3qsO8lSSogrIdbLJKg,eT5Ck7Gg1dBJobca9VFovw"	[0.023333333333333334, 0.01, 0.0016666666666666668, 0.071428571428571425, 7.1428571428571423]
"ZL6DNzyenFm9Kpz6uADlNg,usSROUMiAgPcxV3Ym0OxMQ"	[0.037499999999999999, 0.031, 0.00083333333333333339, 0.022222222222222223, 0.71684587813620071]
"eT5Ck7Gg1dBJobca9VFovw,P1fJb2WQ1mXoiudj8UE44w"	[0.016666666666666666, 0.022499999999999999, 0.00083333333333333339, 0.050000000000000003, 2.2222222222222223]
"eT5Ck7Gg1dBJobca9VFovw,Ts4xsKPU7FNPPZRj-nRjIg"	[0.016666666666666666, 0.0235, 0.0016666666666666668, 0.10000000000000001, 4.2553191489361701]
"eT5Ck7Gg1dBJobca9VFovw,sbW8qHJgzEIH42B0S-3New"	[0.016666666666666666, 0.0235, 0.0041666666666666666, 0.25, 10.638297872340425]
"eznh0XjVtv924K-KYx_ilQ,6p9TlP2I8S4agxYMNFSDjg"	[0.0091666666666666667, 0.014500000000000001, 0.0016666666666666668, 0.18181818181818182, 12.539184952978056]
"1qCuOcks5HRv67OHovAVpg,EoAY1JSVeJriBzId8lUQwQ"	[0.012500000000000001, 0.023, 0.0016666666666666668, 0.13333333333333333, 5.7971014492753623]
"1qCuOcks5HRv67OHovAVpg,WWlNzfSllSQhr4whj0W_ng"	[0.012500000000000001, 0.028000000000000001, 0.0016666666666666668, 0.13333333333333333, 4.7619047619047619]
"2SwC8wqpZC4B9iFVTgYT9A,2SwC8wqpZC4B9iFVTgYT9A"	[0.15916666666666668, 0.095500000000000002, 0.011666666666666667, 0.073298429319371722, 0.76752282009813322]
"2SwC8wqpZC4B9iFVTgYT9A,ISKLP0qxApATxRlUDob6Cg"	[0.15916666666666668, 0.0064999999999999997, 0.0025000000000000001, 0.015706806282722512, 2.4164317358034637]
"3gmBc0qN_LtGbZAjTtHWZg,4ykgzzzGEWjMD5lwk1-l9A"	[0.013333333333333334, 0.0064999999999999997, 0.00083333333333333339, 0.0625, 9.615384615384615]
"6ilJq_05xRgek_8qUp36-g,wfCLz9-aeShbPB7CaTY-qQ"	[0.026666666666666668, 0.0395, 0.0025000000000000001, 0.09375, 2.3734177215189871]
"6p9TlP2I8S4agxYMNFSDjg,Ts4xsKPU7FNPPZRj-nRjIg"	[0.024166666666666666, 0.0235, 0.00083333333333333339, 0.034482758620689655, 1.467351430667645]
"83_p9vIqOq1TUIf3_GD7bA,MKyk4F4HSzHF8v-4cYe3Ww"	[0.069166666666666668, 0.012999999999999999, 0.0033333333333333335, 0.048192771084337352, 3.7071362372567194]
"B9C6j80ob0f1pwi1Cnnd1Q,eT5Ck7Gg1dBJobca9VFovw"	[0.018333333333333333, 0.01, 0.0025000000000000001, 0.13636363636363635, 13.636363636363635]
"EoAY1JSVeJriBzId8lUQwQ,2SwC8wqpZC4B9iFVTgYT9A"	[0.03833333333333333, 0.095500000000000002, 0.0074999999999999997, 0.19565217391304349, 2.048713862963806]
"EoAY1JSVeJriBzId8lUQwQ,ISKLP0qxApATxRlUDob6Cg"	[0.03833333333333333, 0.0064999999999999997, 0.0033333333333333335, 0.086956521739130446, 13.377926421404684]
"FiXamVMgMf9U0VqFHDZSEA,MKyk4F4HSzHF8v-4cYe3Ww"	[0.010833333333333334, 0.012999999999999999, 0.00083333333333333339, 0.076923076923076927, 5.9171597633136104]
"FiXamVMgMf9U0VqFHDZSEA,eT5Ck7Gg1dBJobca9VFovw"	[0.010833333333333334, 0.01, 0.0025000000000000001, 0.23076923076923075, 23.076923076923077]
"HwwEfnZKLNOUoqfgcwAgcQ,6ilJq_05xRgek_8qUp36-g"	[0.0083333333333333332, 0.016, 0.0025000000000000001, 0.29999999999999999, 18.75]
"HwwEfnZKLNOUoqfgcwAgcQ,usSROUMiAgPcxV3Ym0OxMQ"	[0.0083333333333333332, 0.031, 0.00083333333333333339, 0.10000000000000001, 3.2258064516129035]
"MKyk4F4HSzHF8v-4cYe3Ww,VkFDer80GOrelWALdgNReg"	[0.021666666666666667, 0.012500000000000001, 0.00083333333333333339, 0.038461538461538464, 3.0769230769230771]
"McikHxxEqZ2X0joaRNKlaw,McikHxxEqZ2X0joaRNKlaw"	[0.069166666666666668, 0.041500000000000002, 0.0016666666666666668, 0.024096385542168676, 0.58063579619683559]
"McikHxxEqZ2X0joaRNKlaw,kKmvSJ6Z8UVPdrnL74bqrg"	[0.069166666666666668, 0.0085000000000000006, 0.00083333333333333339, 0.012048192771084338, 1.4174344436569808]
"McikHxxEqZ2X0joaRNKlaw,ucKQlQvOeJxETLNkpKcaSw"	[0.069166666666666668, 0.0085000000000000006, 0.0016666666666666668, 0.024096385542168676, 2.8348688873139616]
"Ts4xsKPU7FNPPZRj-nRjIg,eT5Ck7Gg1dBJobca9VFovw"	[0.039166666666666669, 0.01, 0.0016666666666666668, 0.042553191489361701, 4.2553191489361701]
"UtWJ8NGMg-3z28s0RzlUoQ,MKyk4F4HSzHF8v-4cYe3Ww"	[0.0091666666666666667, 0.012999999999999999, 0.00083333333333333339, 0.090909090909090912, 6.9930069930069934]
"UtWJ8NGMg-3z28s0RzlUoQ,eT5Ck7Gg1dBJobca9VFovw"	[0.0091666666666666667, 0.01, 0.0016666666666666668, 0.18181818181818182, 18.181818181818183]
"VkFDer80GOrelWALdgNReg,FiXamVMgMf9U0VqFHDZSEA"	[0.020833333333333332, 0.0064999999999999997, 0.00083333333333333339, 0.040000000000000008, 6.1538461538461551]
"ZDKi3qsO8lSSogrIdbLJKg,Y2p07YEC8xOsYTHWf0UxiA"	[0.023333333333333334, 0.0070000000000000001, 0.00083333333333333339, 0.035714285714285712, 5.1020408163265305]
"eT5Ck7Gg1dBJobca9VFovw,FiXamVMgMf9U0VqFHDZSEA"	[0.016666666666666666, 0.0064999999999999997, 0.0025000000000000001, 0.14999999999999999, 23.076923076923077]
"eT5Ck7Gg1dBJobca9VFovw,eznh0XjVtv924K-KYx_ilQ"	[0.016666666666666666, 0.0054999999999999997, 0.00083333333333333339, 0.050000000000000003, 9.0909090909090917]
"1qCuOcks5HRv67OHovAVpg,MKyk4F4HSzHF8v-4cYe3Ww"	[0.012500000000000001, 0.012999999999999999, 0.00083333333333333339, 0.066666666666666666, 5.1282051282051286]
"1qCuOcks5HRv67OHovAVpg,eT5Ck7Gg1dBJobca9VFovw"	[0.012500000000000001, 0.01, 0.0016666666666666668, 0.13333333333333333, 13.333333333333332]
"2SwC8wqpZC4B9iFVTgYT9A,VkFDer80GOrelWALdgNReg"	[0.15916666666666668, 0.012500000000000001, 0.0016666666666666668, 0.010471204188481676, 0.83769633507853403]
"6p9TlP2I8S4agxYMNFSDjg,FiXamVMgMf9U0VqFHDZSEA"	[0.024166666666666666, 0.0064999999999999997, 0.00083333333333333339, 0.034482758620689655, 5.3050397877984086]
"6p9TlP2I8S4agxYMNFSDjg,eznh0XjVtv924K-KYx_ilQ"	[0.024166666666666666, 0.0054999999999999997, 0.0016666666666666668, 0.068965517241379309, 12.539184952978056]
"B9C6j80ob0f1pwi1Cnnd1Q,Y2p07YEC8xOsYTHWf0UxiA"	[0.018333333333333333, 0.0070000000000000001, 0.00083333333333333339, 0.045454545454545456, 6.4935064935064934]
"EoAY1JSVeJriBzId8lUQwQ,VkFDer80GOrelWALdgNReg"	[0.03833333333333333, 0.012500000000000001, 0.00083333333333333339, 0.021739130434782612, 1.7391304347826089]
"HwwEfnZKLNOUoqfgcwAgcQ,kKmvSJ6Z8UVPdrnL74bqrg"	[0.0083333333333333332, 0.0085000000000000006, 0.0016666666666666668, 0.20000000000000001, 23.52941176470588]
"JDDeaNfb0JXD1NbznSIC9g,EoAY1JSVeJriBzId8lUQwQ"	[0.049166666666666664, 0.023, 0.0041666666666666666, 0.084745762711864417, 3.6845983787767138]
"JDDeaNfb0JXD1NbznSIC9g,HwwEfnZKLNOUoqfgcwAgcQ"	[0.049166666666666664, 0.0050000000000000001, 0.0016666666666666668, 0.03389830508474577, 6.779661016949154]
"McikHxxEqZ2X0joaRNKlaw,WWlNzfSllSQhr4whj0W_ng"	[0.069166666666666668, 0.028000000000000001, 0.00083333333333333339, 0.012048192771084338, 0.43029259896729777]
"McikHxxEqZ2X0joaRNKlaw,s74Tq6WKV1b91UFRr7ch7g"	[0.069166666666666668, 0.0054999999999999997, 0.00083333333333333339, 0.012048192771084338, 2.190580503833516]
"P1fJb2WQ1mXoiudj8UE44w,ZDKi3qsO8lSSogrIdbLJKg"	[0.037499999999999999, 0.014, 0.00083333333333333339, 0.022222222222222223, 1.5873015873015874]
"PzG0XmAmtXFs6Fdnubf41g,7wT532x2Qz5Hw9BqtBapqw"	[0.11333333333333333, 0.0060000000000000001, 0.0016666666666666668, 0.014705882352941178, 2.4509803921568629]
"PzG0XmAmtXFs6Fdnubf41g,tU-YtoW339PXJmUGSix_AQ"	[0.11333333333333333, 0.0050000000000000001, 0.00083333333333333339, 0.007352941176470589, 1.4705882352941178]
"2SwC8wqpZC4B9iFVTgYT9A,BG4N0V93wml9kaU6YYRxRA"	[0.15916666666666668, 0.0050000000000000001, 0.0016666666666666668, 0.010471204188481676, 2.0942408376963351]
"3gmBc0qN_LtGbZAjTtHWZg,qA1PXTv0snTO1gpNPm-Jfw"	[0.013333333333333334, 0.0080000000000000002, 0.00083333333333333339, 0.0625, 7.8125]
"6ilJq_05xRgek_8qUp36-g,3gmBc0qN_LtGbZAjTtHWZg"	[0.026666666666666668, 0.0080000000000000002, 0.0016666666666666668, 0.0625, 7.8125]
"6p9TlP2I8S4agxYMNFSDjg,83_p9vIqOq1TUIf3_GD7bA"	[0.024166666666666666, 0.041500000000000002, 0.0016666666666666668, 0.068965517241379309, 1.6618196925633568]
"83_p9vIqOq1TUIf3_GD7bA,JDDeaNfb0JXD1NbznSIC9g"	[0.069166666666666668, 0.029499999999999998, 0.0016666666666666668, 0.024096385542168676, 0.81682662854809074]
"83_p9vIqOq1TUIf3_GD7bA,g58NW9q4F09wTMiI7EIjmg"	[0.069166666666666668, 0.0064999999999999997, 0.00083333333333333339, 0.012048192771084338, 1.8535681186283597]
"ISKLP0qxApATxRlUDob6Cg,2SwC8wqpZC4B9iFVTgYT9A"	[0.010833333333333334, 0.095500000000000002, 0.0025000000000000001, 0.23076923076923075, 2.4164317358034633]
"JDDeaNfb0JXD1NbznSIC9g,MKyk4F4HSzHF8v-4cYe3Ww"	[0.049166666666666664, 0.012999999999999999, 0.0025000000000000001, 0.050847457627118647, 3.9113428943937425]
"JDDeaNfb0JXD1NbznSIC9g,eT5Ck7Gg1dBJobca9VFovw"	[0.049166666666666664, 0.01, 0.0041666666666666666, 0.084745762711864417, 8.4745762711864412]
"MKyk4F4HSzHF8v-4cYe3Ww,6ilJq_05xRgek_8qUp36-g"	[0.021666666666666667, 0.016, 0.00083333333333333339, 0.038461538461538464, 2.4038461538461537]
"PzG0XmAmtXFs6Fdnubf41g,JDDeaNfb0JXD1NbznSIC9g"	[0.11333333333333333, 0.029499999999999998, 0.0041666666666666666, 0.036764705882352942, 1.2462612163509472]
"PzG0XmAmtXFs6Fdnubf41g,g58NW9q4F09wTMiI7EIjmg"	[0.11333333333333333, 0.0064999999999999997, 0.00083333333333333339, 0.007352941176470589, 1.1312217194570138]
"PzG0XmAmtXFs6Fdnubf41g,ljKPmpxxTJSEArW2T-ikFA"	[0.11333333333333333, 0.0050000000000000001, 0.00083333333333333339, 0.007352941176470589, 1.4705882352941178]
"VkFDer80GOrelWALdgNReg,6p9TlP2I8S4agxYMNFSDjg"	[0.020833333333333332, 0.014500000000000001, 0.0016666666666666668, 0.080000000000000016, 5.5172413793103452]
"VkFDer80GOrelWALdgNReg,tv8cS4aaA1VDaInYgggb6g"	[0.020833333333333332, 0.016, 0.0016666666666666668, 0.080000000000000016, 5.0000000000000009]
"YMEtEsUDQKOYJOcE5Fx3gQ,2SwC8wqpZC4B9iFVTgYT9A"	[0.017500000000000002, 0.095500000000000002, 0.0016666666666666668, 0.095238095238095233, 0.99725754176015946]
"ZL6DNzyenFm9Kpz6uADlNg,0hrB2iwQZ52VZcZWYywXrA"	[0.037499999999999999, 0.0044999999999999997, 0.00083333333333333339, 0.022222222222222223, 4.9382716049382722]
"ZL6DNzyenFm9Kpz6uADlNg,ucKQlQvOeJxETLNkpKcaSw"	[0.037499999999999999, 0.0085000000000000006, 0.00083333333333333339, 0.022222222222222223, 2.6143790849673203]
"eT5Ck7Gg1dBJobca9VFovw,6p9TlP2I8S4agxYMNFSDjg"	[0.016666666666666666, 0.014500000000000001, 0.00083333333333333339, 0.050000000000000003, 3.4482758620689657]
"f_e6RWJIERK708E4Cod1wg,eT5Ck7Gg1dBJobca9VFovw"	[0.0074999999999999997, 0.01, 0.00083333333333333339, 0.11111111111111112, 11.111111111111112]
"qA1PXTv0snTO1gpNPm-Jfw,JDDeaNfb0JXD1NbznSIC9g"	[0.013333333333333334, 0.029499999999999998, 0.0025000000000000001, 0.1875, 6.3559322033898304]
"qA1PXTv0snTO1gpNPm-Jfw,g58NW9q4F09wTMiI7EIjmg"	[0.013333333333333334, 0.0064999999999999997, 0.0016666666666666668, 0.125, 19.23076923076923]
"s74Tq6WKV1b91UFRr7ch7g,sbW8qHJgzEIH42B0S-3New"	[0.0091666666666666667, 0.0235, 0.00083333333333333339, 0.090909090909090912, 3.8684719535783367]
"tU-YtoW339PXJmUGSix_AQ,6p9TlP2I8S4agxYMNFSDjg"	[0.0083333333333333332, 0.014500000000000001, 0.00083333333333333339, 0.10000000000000001, 6.8965517241379315]
"ucKQlQvOeJxETLNkpKcaSw,Ts4xsKPU7FNPPZRj-nRjIg"	[0.014166666666666666, 0.0235, 0.00083333333333333339, 0.058823529411764712, 2.5031289111389241]
"usSROUMiAgPcxV3Ym0OxMQ,B9C6j80ob0f1pwi1Cnnd1Q"	[0.051666666666666666, 0.010999999999999999, 0.0033333333333333335, 0.064516129032258063, 5.8651026392961878]
"usSROUMiAgPcxV3Ym0OxMQ,wfCLz9-aeShbPB7CaTY-qQ"	[0.051666666666666666, 0.0395, 0.0041666666666666666, 0.080645161290322578, 2.0416496529195589]
"wfCLz9-aeShbPB7CaTY-qQ,B9C6j80ob0f1pwi1Cnnd1Q"	[0.065833333333333327, 0.010999999999999999, 0.0058333333333333336, 0.088607594936708875, 8.0552359033371701]
"2SwC8wqpZC4B9iFVTgYT9A,6ilJq_05xRgek_8qUp36-g"	[0.15916666666666668, 0.016, 0.0016666666666666668, 0.010471204188481676, 0.65445026178010479]
"2SwC8wqpZC4B9iFVTgYT9A,LiMXTPwanF3LkkKHklFCjw"	[0.15916666666666668, 0.014500000000000001, 0.00083333333333333339, 0.005235602094240838, 0.36107600649936811]
"2SwC8wqpZC4B9iFVTgYT9A,usSROUMiAgPcxV3Ym0OxMQ"	[0.15916666666666668, 0.031, 0.0041666666666666666, 0.026178010471204185, 0.84445195068400591]
"B9C6j80ob0f1pwi1Cnnd1Q,tU-YtoW339PXJmUGSix_AQ"	[0.018333333333333333, 0.0050000000000000001, 0.00083333333333333339, 0.045454545454545456, 9.0909090909090917]
"BG4N0V93wml9kaU6YYRxRA,PzG0XmAmtXFs6Fdnubf41g"	[0.0083333333333333332, 0.068000000000000005, 0.0016666666666666668, 0.20000000000000001, 2.9411764705882351]
"BG4N0V93wml9kaU6YYRxRA,UtWJ8NGMg-3z28s0RzlUoQ"	[0.0083333333333333332, 0.0054999999999999997, 0.0016666666666666668, 0.20000000000000001, 36.363636363636367]
"EoAY1JSVeJriBzId8lUQwQ,6ilJq_05xRgek_8qUp36-g"	[0.03833333333333333, 0.016, 0.0025000000000000001, 0.065217391304347838, 4.0760869565217401]
"EoAY1JSVeJriBzId8lUQwQ,usSROUMiAgPcxV3Ym0OxMQ"	[0.03833333333333333, 0.031, 0.0025000000000000001, 0.065217391304347838, 2.103786816269285]
"HwwEfnZKLNOUoqfgcwAgcQ,McikHxxEqZ2X0joaRNKlaw"	[0.0083333333333333332, 0.041500000000000002, 0.0016666666666666668, 0.20000000000000001, 4.8192771084337354]
"ISKLP0qxApATxRlUDob6Cg,6ilJq_05xRgek_8qUp36-g"	[0.010833333333333334, 0.016, 0.0025000000000000001, 0.23076923076923075, 14.423076923076922]
"ISKLP0qxApATxRlUDob6Cg,VkFDer80GOrelWALdgNReg"	[0.010833333333333334, 0.012500000000000001, 0.00083333333333333339, 0.076923076923076927, 6.1538461538461542]
"ISKLP0qxApATxRlUDob6Cg,f_e6RWJIERK708E4Cod1wg"	[0.010833333333333334, 0.0044999999999999997, 0.00083333333333333339, 0.076923076923076927, 17.094017094017097]
"JDDeaNfb0JXD1NbznSIC9g,Y2p07YEC8xOsYTHWf0UxiA"	[0.049166666666666664, 0.0070000000000000001, 0.00083333333333333339, 0.016949152542372885, 2.4213075060532692]
"MKyk4F4HSzHF8v-4cYe3Ww,1qCuOcks5HRv67OHovAVpg"	[0.021666666666666667, 0.0074999999999999997, 0.00083333333333333339, 0.038461538461538464, 5.1282051282051286]
"McikHxxEqZ2X0joaRNKlaw,EoAY1JSVeJriBzId8lUQwQ"	[0.069166666666666668, 0.023, 0.0041666666666666666, 0.060240963855421686, 2.6191723415400734]
"McikHxxEqZ2X0joaRNKlaw,HwwEfnZKLNOUoqfgcwAgcQ"	[0.069166666666666668, 0.0050000000000000001, 0.0016666666666666668, 0.024096385542168676, 4.8192771084337354]
"P1fJb2WQ1mXoiudj8UE44w,83_p9vIqOq1TUIf3_GD7bA"	[0.037499999999999999, 0.041500000000000002, 0.00083333333333333339, 0.022222222222222223, 0.53547523427041499]
"2SwC8wqpZC4B9iFVTgYT9A,1qCuOcks5HRv67OHovAVpg"	[0.15916666666666668, 0.0074999999999999997, 0.00083333333333333339, 0.005235602094240838, 0.6980802792321118]
"2SwC8wqpZC4B9iFVTgYT9A,kKmvSJ6Z8UVPdrnL74bqrg"	[0.15916666666666668, 0.0085000000000000006, 0.00083333333333333339, 0.005235602094240838, 0.61595318755774564]
"3gmBc0qN_LtGbZAjTtHWZg,2SwC8wqpZC4B9iFVTgYT9A"	[0.013333333333333334, 0.095500000000000002, 0.0041666666666666666, 0.3125, 3.2722513089005236]
"3gmBc0qN_LtGbZAjTtHWZg,ISKLP0qxApATxRlUDob6Cg"	[0.013333333333333334, 0.0064999999999999997, 0.0016666666666666668, 0.125, 19.23076923076923]
"6ilJq_05xRgek_8qUp36-g,qA1PXTv0snTO1gpNPm-Jfw"	[0.026666666666666668, 0.0080000000000000002, 0.00083333333333333339, 0.03125, 3.90625]
"83_p9vIqOq1TUIf3_GD7bA,tvXTHj9V5sgRoeVJW_FiTg"	[0.069166666666666668, 0.0054999999999999997, 0.0016666666666666668, 0.024096385542168676, 4.381161007667032]
"B9C6j80ob0f1pwi1Cnnd1Q,JDDeaNfb0JXD1NbznSIC9g"	[0.018333333333333333, 0.029499999999999998, 0.00083333333333333339, 0.045454545454545456, 1.5408320493066257]
"B9C6j80ob0f1pwi1Cnnd1Q,g58NW9q4F09wTMiI7EIjmg"	[0.018333333333333333, 0.0064999999999999997, 0.00083333333333333339, 0.045454545454545456, 6.9930069930069934]
"BG4N0V93wml9kaU6YYRxRA,B9C6j80ob0f1pwi1Cnnd1Q"	[0.0083333333333333332, 0.010999999999999999, 0.00083333333333333339, 0.10000000000000001, 9.0909090909090917]
"EoAY1JSVeJriBzId8lUQwQ,1qCuOcks5HRv67OHovAVpg"	[0.03833333333333333, 0.0074999999999999997, 0.0016666666666666668, 0.043478260869565223, 5.7971014492753632]
"EoAY1JSVeJriBzId8lUQwQ,kKmvSJ6Z8UVPdrnL74bqrg"	[0.03833333333333333, 0.0085000000000000006, 0.00083333333333333339, 0.021739130434782612, 2.5575447570332481]
"FiXamVMgMf9U0VqFHDZSEA,JDDeaNfb0JXD1NbznSIC9g"	[0.010833333333333334, 0.029499999999999998, 0.00083333333333333339, 0.076923076923076927, 2.6075619295958283]
"HwwEfnZKLNOUoqfgcwAgcQ,EoAY1JSVeJriBzId8lUQwQ"	[0.0083333333333333332, 0.023, 0.0016666666666666668, 0.20000000000000001, 8.6956521739130448]
"HwwEfnZKLNOUoqfgcwAgcQ,s74Tq6WKV1b91UFRr7ch7g"	[0.0083333333333333332, 0.0054999999999999997, 0.00083333333333333339, 0.10000000000000001, 18.181818181818183]
"ISKLP0qxApATxRlUDob6Cg,1qCuOcks5HRv67OHovAVpg"	[0.010833333333333334, 0.0074999999999999997, 0.00083333333333333339, 0.076923076923076927, 10.256410256410257]
"ISKLP0qxApATxRlUDob6Cg,BG4N0V93wml9kaU6YYRxRA"	[0.010833333333333334, 0.0050000000000000001, 0.0025000000000000001, 0.23076923076923075, 46.153846153846153]
"JDDeaNfb0JXD1NbznSIC9g,JDDeaNfb0JXD1NbznSIC9g"	[0.049166666666666664, 0.029499999999999998, 0.0016666666666666668, 0.03389830508474577, 1.1490950876185007]
"KayYbHCt-RkbGcPdGOThNg,b9WZJp5L1RZr4F1nxclOoQ"	[0.01, 0.017000000000000001, 0.00083333333333333339, 0.083333333333333343, 4.9019607843137258]
"MKyk4F4HSzHF8v-4cYe3Ww,uI0LvTXFACid1308KFO5ew"	[0.021666666666666667, 0.0060000000000000001, 0.00083333333333333339, 0.038461538461538464, 6.4102564102564106]
"MKyk4F4HSzHF8v-4cYe3Ww,usSROUMiAgPcxV3Ym0OxMQ"	[0.021666666666666667, 0.031, 0.0025000000000000001, 0.11538461538461538, 3.7220843672456572]
"McikHxxEqZ2X0joaRNKlaw,MKyk4F4HSzHF8v-4cYe3Ww"	[0.069166666666666668, 0.012999999999999999, 0.0058333333333333336, 0.084337349397590369, 6.4874884151992598]
"McikHxxEqZ2X0joaRNKlaw,eT5Ck7Gg1dBJobca9VFovw"	[0.069166666666666668, 0.01, 0.0041666666666666666, 0.060240963855421686, 6.0240963855421681]
"P1fJb2WQ1mXoiudj8UE44w,tv8cS4aaA1VDaInYgggb6g"	[0.037499999999999999, 0.016, 0.0025000000000000001, 0.066666666666666666, 4.166666666666667]
"Ts4xsKPU7FNPPZRj-nRjIg,JDDeaNfb0JXD1NbznSIC9g"	[0.039166666666666669, 0.029499999999999998, 0.0016666666666666668, 0.042553191489361701, 1.44248106743599]
"UtWJ8NGMg-3z28s0RzlUoQ,JDDeaNfb0JXD1NbznSIC9g"	[0.0091666666666666667, 0.029499999999999998, 0.00083333333333333339, 0.090909090909090912, 3.0816640986132513]
"VkFDer80GOrelWALdgNReg,PzG0XmAmtXFs6Fdnubf41g"	[0.020833333333333332, 0.068000000000000005, 0.0016666666666666668, 0.080000000000000016, 1.1764705882352942]
