run_number,name,importance
0,bc_census_tract_40131064002,0.000159692
0,bus_hours_Wednesday_open_06:00:00,0.000159153
0,bus_categories_Optometrists,0.000159001
0,bc_census_tract_320030058541,0.000158447
0,bc_census_tract_40130820262,0.000158006
0,bus_attributes_Price_Range_1.0,0.00015744
0,bc_census_tract_320030028231,0.000157342
0,countyfp_13,0.000157108
0,bc_census_tract_40130610253,0.000155524
0,bus_hours_Friday_open_07:30:00,0.000155511
0,bus_attributes_Good_For_Groups,0.000155398
0,bc_census_tract_40131140002,0.000155024
0,bc_census_tract_40136136001,0.000154541
0,bus_attributes_Parking_garage,0.000154375
0,bc_region_champaign_urbana,0.000154112
0,bc_census_tract_450910609062,0.000153769
0,bus_hours_Sunday_close_23:30:00,0.000152524
0,bus_hours_Sunday_open_02:30:00,0.000152037
0,bc_census_tract_40133200011,0.000151967
0,bus_categories_Public_Services___Government,0.000151499
0,bc_census_tract_40138122003,0.000151476
0,bc_census_tract_40131168001,0.00015133
0,bc_census_tract_550250101002,0.000151151
0,bc_census_tract_320030029771,0.000150943
0,bc_census_tract_320030034272,0.000150453
0,bus_attributes_Parking_street,0.000150187
0,bc_census_tract_420032406001,0.000150048
0,bc_census_tract_420034802002,0.000149824
0,bus_categories_Allergists,0.000149213
0,bc_census_tract_40134225091,0.00014798
0,bus_hours_Tuesday_open_19:00:00,0.000146713
0,bc_census_tract_320030017182,0.000144888
0,bc_census_tract_320030032222,0.000144236
0,bc_census_tract_371190035001,0.000143222
0,bc_census_tract_320030050103,0.000142131
0,bc_census_tract_320030032262,0.000142044
0,bc_census_tract_371190058151,0.000141442
0,bc_census_tract_40130820161,0.000141411
0,bc_census_tract_40135230021,0.000141257
0,bus_categories_Fabric_Stores,0.000140467
0,bus_hours_Saturday_close_16:30:00,0.000139735
0,bc_census_tract_40132177003,0.000139486
0,bus_hours_Saturday_open_10:00:00,0.000139016
0,bc_census_tract_40138112001,0.000137651
0,bc_census_tract_40130304022,0.000136946
0,b11001e3,0.000136624
0,b02012e1,0.000135369
0,bc_census_tract_420031920001,0.000134521
0,bus_neighborhoods_Bloomfield,0.000134274
0,bus_categories_Synagogues,0.000133346
0,bc_census_tract_320030058392,0.000133071
0,bc_census_tract_40131044013,0.000132661
0,bc_census_tract_371190059151,0.00013191
0,bc_census_tract_320030022061,0.000129909
0,bus_neighborhoods_Westside,0.000129817
0,countyfp_19,0.000128107
0,bc_census_tract_40134210012,0.000127762
0,bus_hours_Saturday_open_19:00:00,0.000127745
0,bc_census_tract_40131032104,0.000127731
0,bus_state_WA,0.000127552
0,bus_hours_Sunday_open_01:00:00,0.000127141
0,bus_neighborhoods_Lake_View_Hill,0.00012697
0,bc_census_tract_40134210011,0.000126461
0,bc_census_tract_40138105003,0.000126444
0,bc_census_tract_40132168071,0.000126189
0,bus_hours_Saturday_open_13:00:00,0.000125901
0,bc_census_tract_40132182001,0.000125901
0,bc_census_tract_40138102001,0.000125672
0,bus_city_Arlington,0.000125433
0,bc_census_tract_40130717024,0.000125349
0,bc_census_tract_420032704001,0.000124967
0,bus_categories_Haitian,0.000124898
0,bus_categories_Bowling,0.000124861
0,bc_census_tract_320030034281,0.000123258
0,bus_hours_Thursday_open_17:00:00,0.00012295
0,bc_census_tract_40130715142,0.000122365
0,bus_hours_Wednesday_open_10:00:00,0.000122053
0,bus_categories_Halal,0.000121951
0,bus_hours_Tuesday_close_07:00:00,0.000121894
0,bc_census_tract_40138146002,0.000121558
0,bc_census_tract_320030045003,0.00012139
0,bus_categories_Piercing,0.000120894
0,bus_hours_Saturday_close_15:00:00,0.000120693
0,bc_census_tract_371190015051,0.000120674
0,bc_census_tract_320030058231,0.000120275
0,bc_census_tract_371190058241,0.000119896
0,bc_census_tract_370250426022,0.000119832
0,bus_hours_Monday_open_04:30:00,0.000119496
0,bc_census_tract_550250004081,0.000119081
0,bc_census_tract_420034773005,0.000118615
0,bc_census_tract_550250022002,0.000118404
0,bc_census_tract_40134221061,0.000118262
0,bc_census_tract_371190058232,0.000117391
0,bus_city_Wesley Chapel,0.000115793
0,bus_hours_Wednesday_open_05:15:00,0.000115209
0,bc_census_tract_550250010002,0.000115032
0,bc_census_tract_320030051021,0.00011471
0,bc_census_tract_40135230064,0.000114134
0,bc_census_tract_40210002134,0.000113898
0,bc_census_tract_320030028361,0.000113804
0,bc_census_tract_371190015041,0.000113031
0,bc_census_tract_40136170003,0.000112711
0,bc_census_tract_40130923093,0.000110425
0,bc_census_tract_40133198003,0.000109827
0,bc_census_tract_40131130001,0.00010952
0,bc_census_tract_420031401003,0.000108824
0,bc_census_tract_40136193003,0.000108621
0,bc_census_tract_320030028442,0.000106711
0,bc_census_tract_40130927201,0.000106565
0,bus_city_Sun Prairie,0.000106334
0,bus_hours_Thursday_open_19:00:00,0.000105729
0,bc_census_tract_420030902003,0.000104136
0,bus_attributes_Happy_Hour,0.000104034
0,bus_categories_Data_Recovery,0.000103824
0,bc_census_tract_371190056141,0.000103126
0,bus_categories_Private_Investigation,0.000102952
0,bus_categories_Bagels,0.000102825
0,bc_census_tract_420030405001,0.000102741
0,bus_categories_Fertility,0.000102559
0,bc_census_tract_40134222031,0.00010209
0,bc_census_tract_371190058461,0.00010203
0,bus_city_Regent Square,0.000101972
0,bc_census_tract_320030005242,0.000101711
0,bc_census_tract_40131047021,0.000101618
0,bus_hours_Thursday_open_09:30:00,0.000101211
0,bus_hours_Thursday_close_20:30:00,0.000100538
0,bc_census_tract_40210008011,0.000100529
0,bc_census_tract_40131042232,0.000100522
0,bus_city_Fort Mcdowell,0.000100006
0,b11001e7,9.98E-05
0,bus_hours_Monday_close_02:00:00,9.95E-05
0,bus_hours_Tuesday_open_10:00:00,9.95E-05
0,bc_census_tract_550250018021,9.95E-05
0,bc_census_tract_40139412001,9.95E-05
0,bus_hours_Wednesday_close_19:00:00,9.87E-05
0,bc_census_tract_40132168471,9.85E-05
0,bc_census_tract_40131059002,9.69E-05
0,bc_census_tract_320030029193,9.67E-05
0,bus_categories_Flea_Markets,9.62E-05
0,bc_census_tract_40131042035,9.60E-05
0,bc_census_tract_320030028421,9.54E-05
0,bus_categories_Ethnic_Food,9.53E-05
0,bus_attributes_Good_For_Kids,9.48E-05
0,bus_attributes_BYOB_Corkage_yes_free,9.46E-05
0,bc_census_tract_320030011002,9.44E-05
0,bus_hours_Monday_close_23:00:00,9.43E-05
0,bus_categories_Cabaret,9.42E-05
0,bus_hours_Friday_close_05:00:00,9.39E-05
0,bus_hours_Wednesday_close_13:00:00,9.34E-05
0,bc_census_tract_320030034101,9.32E-05
0,bus_categories_Shredding_Services,9.29E-05
0,bc_census_tract_40134209011,9.26E-05
0,bc_census_tract_320030071002,9.22E-05
0,bus_city_Charlotte,9.14E-05
0,bc_census_tract_40134213023,9.11E-05
0,bc_census_tract_320030053482,9.09E-05
0,bc_census_tract_320030042005,8.97E-05
0,bc_census_tract_40138134001,8.94E-05
0,bus_hours_Tuesday_close_00:30:00,8.81E-05
0,bc_census_tract_40131052001,8.80E-05
0,bc_census_tract_40131090011,8.77E-05
0,bc_census_tract_40138148001,8.72E-05
0,bus_neighborhoods_Myers_Park,8.67E-05
0,bc_census_tract_320030049172,8.60E-05
0,bus_hours_Sunday_open_04:00:00,8.41E-05
0,bus_neighborhoods_Eastside,8.38E-05
0,bc_census_tract_320030032433,8.35E-05
0,bus_categories_Session_Photography,8.29E-05
0,bc_census_tract_40136174001,8.28E-05
0,bc_census_tract_40130820122,8.28E-05
0,bus_hours_Friday_close_00:00:00,8.27E-05
0,bus_hours_Tuesday_open_02:30:00,8.21E-05
0,bc_census_tract_420034883001,8.19E-05
0,bus_categories_Trophy_Shops,8.13E-05
0,bc_census_tract_40132168073,8.08E-05
0,bc_census_tract_40134222103,8.07E-05
0,bus_categories_Trampoline_Parks,8.05E-05
0,bus_city_Mc Farland,8.02E-05
0,bc_census_tract_40132168452,7.94E-05
0,bus_categories_Tapas_Bars,7.93E-05
0,bus_hours_Saturday_close_01:30:00,7.87E-05
0,bc_census_tract_40136189002,7.80E-05
0,bc_census_tract_40130719121,7.74E-05
0,bc_census_tract_40131167202,7.72E-05
0,bus_city_Carnegie,7.62E-05
0,bus_hours_Saturday_close_20:30:00,7.59E-05
0,bus_neighborhoods_Bruntsfield,7.58E-05
0,bc_census_tract_40131035023,7.55E-05
0,bc_census_tract_40133200023,7.54E-05
0,bc_census_tract_40210011001,7.49E-05
0,bus_hours_Thursday_open_08:00:00,7.44E-05
0,bus_hours_Tuesday_open_20:00:00,7.40E-05
0,bc_census_tract_320030051051,7.34E-05
0,bc_census_tract_320030028374,7.21E-05
0,bus_hours_Tuesday_close_22:30:00,7.20E-05
0,bc_census_tract_371190030181,7.16E-05
0,bc_census_tract_420030201001,7.13E-05
0,bc_census_tract_40130608014,7.10E-05
0,bc_census_tract_550250012001,7.10E-05
0,bus_hours_Monday_close_12:00:00,7.02E-05
0,bc_census_tract_371190038072,7.00E-05
0,bc_census_tract_420031115001,6.95E-05
0,bus_hours_Sunday_open_14:15:00,6.93E-05
0,bc_census_tract_320030053572,6.83E-05
0,bc_census_tract_420034721001,6.83E-05
0,bus_categories_Auto_Glass_Services,6.82E-05
0,bc_census_tract_320030032431,6.79E-05
0,bus_city_Oakland,6.79E-05
0,bc_census_tract_371190038051,6.78E-05
0,bc_census_tract_420034754011,6.73E-05
0,bus_hours_Friday_close_04:00:00,6.67E-05
0,bus_categories_Pilates,6.61E-05
0,bc_census_tract_40134226161,6.57E-05
0,bc_census_tract_40131114022,6.55E-05
0,bc_census_tract_40134225072,6.55E-05
0,bus_hours_Saturday_open_03:30:00,6.49E-05
0,bc_census_tract_40131113001,6.49E-05
0,bc_census_tract_40131160001,6.44E-05
0,bus_categories_Junk_Removal___Hauling,6.41E-05
0,bc_census_tract_420034230003,6.33E-05
0,bus_city_Etna,6.28E-05
0,bc_census_tract_40210002103,6.27E-05
0,bc_census_tract_40133197051,6.26E-05
0,bc_census_tract_371190019154,6.22E-05
0,bus_categories_General_Dentistry,6.22E-05
0,bus_hours_Monday_open_16:00:00,6.19E-05
0,bus_categories_Coffee___Tea,6.16E-05
0,bc_census_tract_371190061091,6.09E-05
0,bc_census_tract_320030032523,6.05E-05
0,bc_census_tract_320030029751,6.03E-05
0,bc_census_tract_40210008013,6.02E-05
0,bc_census_tract_450910611032,5.98E-05
0,bc_census_tract_320030017112,5.94E-05
0,bus_hours_Wednesday_close_10:45:00,5.90E-05
0,bc_census_tract_420034771001,5.80E-05
0,bc_census_tract_320030017101,5.77E-05
0,bc_census_tract_40131035021,5.77E-05
0,bc_census_tract_40136104004,5.76E-05
0,bus_categories_Firewood,5.74E-05
0,bc_census_tract_320030036292,5.74E-05
0,bc_census_tract_320030029401,5.73E-05
0,bus_categories_Cinema,5.68E-05
0,bc_census_tract_40130718023,5.68E-05
0,bc_census_tract_320030053562,5.64E-05
0,bc_census_tract_420035190003,5.64E-05
0,bc_census_tract_40131129003,5.62E-05
0,bc_census_tract_40132168301,5.58E-05
0,bc_census_tract_371190055111,5.57E-05
0,b17017e1,5.53E-05
0,bc_census_tract_40130820271,5.50E-05
0,bus_hours_Sunday_close_02:30:00,5.46E-05
0,bc_census_tract_320030028342,5.44E-05
0,bus_categories_Distilleries,5.43E-05
0,bc_census_tract_40132168261,5.43E-05
0,bc_census_tract_320030016112,5.29E-05
0,bc_census_tract_40132170023,5.26E-05
0,bus_categories_Sports_Wear,5.17E-05
0,bus_categories_Television_Service_Providers,5.17E-05
0,bc_census_tract_40132168181,5.17E-05
0,bc_census_tract_170190004011,5.16E-05
0,bc_census_tract_320030029471,5.13E-05
0,bc_census_tract_40131044011,5.08E-05
0,bc_census_tract_40138103003,5.05E-05
0,bc_census_tract_320030036272,5.02E-05
0,bus_categories_Neurologist,4.96E-05
0,bc_census_tract_40132168133,4.94E-05
0,bus_hours_Thursday_close_19:00:00,4.92E-05
0,bc_census_tract_40131075003,4.84E-05
0,bus_categories_Shades___Blinds,4.78E-05
0,bc_census_tract_420030709001,4.70E-05
0,bc_census_tract_40132168163,4.70E-05
0,bc_census_tract_371190056053,4.70E-05
0,bc_census_tract_320030028211,4.68E-05
0,bc_census_tract_420031414004,4.66E-05
0,bc_census_tract_40130608011,4.66E-05
0,bc_census_tract_40134225132,4.65E-05
0,bus_categories_Tapas_Small_Plates,4.64E-05
0,bc_census_tract_40134213032,4.64E-05
0,bc_census_tract_320030020003,4.59E-05
0,bus_city_Urbana,4.53E-05
0,bus_categories_Dance_Schools,4.52E-05
0,bc_census_tract_40130610453,4.51E-05
0,bc_census_tract_371190056042,4.42E-05
0,bc_census_tract_320030033102,4.41E-05
0,bc_census_tract_40130610311,4.40E-05
0,bc_census_tract_40210003111,4.40E-05
0,bc_census_tract_40131032161,4.39E-05
0,bus_city_Concord Mills,4.27E-05
0,bc_census_tract_40136195002,4.26E-05
0,bus_hours_Tuesday_close_06:00:00,4.26E-05
0,bc_census_tract_320030029952,4.22E-05
0,bc_census_tract_320030001033,4.22E-05
0,bc_census_tract_450910617072,4.19E-05
0,bus_hours_Wednesday_close_23:00:00,4.14E-05
0,bc_census_tract_320030023031,4.11E-05
0,bus_hours_Saturday_close_06:30:00,4.08E-05
0,bc_census_tract_550250002041,4.07E-05
0,bc_census_tract_40130610461,4.03E-05
0,bc_census_tract_371190058262,4.02E-05
0,b09002e2,4.01E-05
0,bc_census_tract_371190019152,3.99E-05
0,bc_census_tract_371190057131,3.97E-05
0,bc_census_tract_40131154001,3.97E-05
0,bc_census_tract_40130719151,3.97E-05
0,bc_census_tract_420031516001,3.97E-05
0,bus_categories_Art_Schools,3.96E-05
0,bc_census_tract_320030058391,3.94E-05
0,bc_census_tract_40138171003,3.92E-05
0,bc_census_tract_320030045004,3.90E-05
0,bc_census_tract_371190005002,3.89E-05
0,bc_census_tract_40131042252,3.89E-05
0,bus_categories_Home_Health_Care,3.89E-05
0,bus_attributes_Music_playlist,3.88E-05
0,bus_hours_Tuesday_close_16:30:00,3.80E-05
0,bus_hours_Wednesday_open_17:30:00,3.80E-05
0,bus_neighborhoods_Spring_Valley,3.75E-05
0,bc_census_tract_320030029692,3.74E-05
0,bus_hours_Sunday_close_11:30:00,3.69E-05
0,bus_hours_Saturday_open_15:15:00,3.68E-05
0,bc_census_tract_40130719091,3.65E-05
0,bus_attributes_Hair_Types_Specialized_In_perms,3.64E-05
0,bus_categories_Gluten_Free,3.64E-05
0,bc_census_tract_320030032191,3.63E-05
0,bus_categories_Sporting_Goods,3.63E-05
0,bc_census_tract_40131056023,3.62E-05
0,bc_census_tract_40136185002,3.61E-05
0,bc_census_tract_40130506081,3.52E-05
0,bus_hours_Thursday_close_05:30:00,3.52E-05
0,bc_census_tract_40138117001,3.47E-05
0,bus_hours_Friday_open_14:30:00,3.41E-05
0,bus_categories_Beverage_Store,3.31E-05
0,bc_census_tract_40133198005,3.30E-05
0,bc_census_tract_420035628001,3.30E-05
0,bc_census_tract_40138130002,3.24E-05
0,bus_hours_Wednesday_open_23:00:00,3.20E-05
0,bus_hours_Monday_open_07:00:00,3.19E-05
0,bc_census_tract_320030029051,3.16E-05
0,bus_categories_Batting_Cages,3.16E-05
0,bus_categories_Guns___Ammo,3.15E-05
0,bus_hours_Friday_close_17:30:00,3.14E-05
0,bus_categories_Cannabis_Clinics,3.11E-05
0,bc_census_tract_40131061005,3.05E-05
0,bc_census_tract_550250011022,3.05E-05
0,bus_hours_Monday_close_20:30:00,3.01E-05
0,bc_census_tract_320030026052,2.97E-05
0,bus_categories_Internet_Service_Providers,2.92E-05
0,bc_census_tract_320030010044,2.91E-05
0,bus_neighborhoods_South_Park,2.84E-05
0,bc_census_tract_40131138021,2.81E-05
0,bc_census_tract_420034626004,2.81E-05
0,bc_census_tract_40131053001,2.79E-05
0,bus_hours_Wednesday_close_21:30:00,2.75E-05
0,bus_hours_Tuesday_close_12:00:00,2.75E-05
0,bc_census_tract_40138138002,2.75E-05
0,bc_census_tract_420034762003,2.73E-05
0,bc_census_tract_40131032082,2.73E-05
0,b09002m7,2.73E-05
0,bc_census_tract_320030061032,2.72E-05
0,bc_census_tract_320030058032,2.70E-05
0,bus_attributes_Ages_Allowed_18plus,2.68E-05
0,bus_hours_Monday_close_14:00:00,2.63E-05
0,bus_hours_Sunday_close_22:30:00,2.62E-05
0,bc_census_tract_40210014041,2.55E-05
0,bc_census_tract_320030053371,2.50E-05
0,bc_census_tract_320030058453,2.48E-05
0,bc_census_tract_320030030032,2.46E-05
0,bus_categories_Pet_Boarding_Pet_Sitting,2.42E-05
0,bc_census_tract_420030901002,2.36E-05
0,bc_census_tract_550250006003,2.35E-05
0,bc_census_tract_40130608015,2.32E-05
0,bus_categories_Business_Law,2.32E-05
0,bc_census_tract_420030603001,2.31E-05
0,bc_census_tract_371190062152,2.31E-05
0,bus_hours_Wednesday_open_01:30:00,2.30E-05
0,bc_census_tract_371190024003,2.26E-05
0,bc_census_tract_40136128001,2.21E-05
0,bc_census_tract_320030030012,2.20E-05
0,bc_census_tract_320030033053,2.17E-05
0,bc_census_tract_40131090012,2.14E-05
0,bus_attributes_Caters,2.08E-05
0,bc_census_tract_40131157003,2.07E-05
0,bc_census_tract_40136103002,2.05E-05
0,bus_categories_Pole_Dancing_Classes,2.04E-05
0,bus_city_Fountain Hills,2.01E-05
0,bc_census_tract_40138113002,2.01E-05
0,bus_categories_Women_s_Clothing,2.00E-05
0,bus_hours_Sunday_open_13:30:00,1.92E-05
0,bc_census_tract_320030012003,1.92E-05
0,bc_census_tract_40131162033,1.90E-05
0,bc_census_tract_40138101004,1.89E-05
0,bus_hours_Tuesday_open_04:30:00,1.87E-05
0,bc_census_tract_320030010051,1.77E-05
0,bc_census_tract_40130822101,1.75E-05
0,bc_census_tract_170190003011,1.75E-05
0,bc_census_tract_40210013014,1.70E-05
0,bc_census_tract_40131040003,1.70E-05
0,bc_census_tract_40134222123,1.66E-05
0,bc_census_tract_320030053461,1.65E-05
0,bc_census_tract_320030058093,1.65E-05
0,bus_categories_Cheesesteaks,1.62E-05
0,bc_census_tract_40132169021,1.62E-05
0,bc_census_tract_420034722002,1.60E-05
0,bus_city_Allegheny,1.57E-05
0,bc_census_tract_40130507021,1.55E-05
0,bc_census_tract_40136137003,1.53E-05
0,bc_census_tract_40138117002,1.51E-05
0,bus_categories_Food_Stands,1.48E-05
0,bus_categories_Convenience_Stores,1.47E-05
0,bc_census_tract_320030067002,1.46E-05
0,bc_census_tract_420031702004,1.45E-05
0,bc_census_tract_170190060002,1.43E-05
0,bc_census_tract_40131104003,1.43E-05
0,bc_census_tract_370710323013,1.43E-05
0,bc_census_tract_40132172032,1.35E-05
0,bus_hours_Friday_open_08:15:00,1.33E-05
0,bc_census_tract_40134221022,1.32E-05
0,bc_census_tract_320030028281,1.31E-05
0,bc_census_tract_40131125091,1.24E-05
0,bus_hours_Sunday_open_11:30:00,1.23E-05
0,bc_census_tract_40138105001,1.22E-05
0,bus_hours_Monday_open_12:00:00,1.21E-05
0,bc_census_tract_40136132003,1.17E-05
0,bc_census_tract_40131162052,1.16E-05
0,bus_categories_Home_Window_Tinting,1.15E-05
0,bus_city_Mc Kees Rocks,1.14E-05
0,bc_census_tract_420035630001,1.08E-05
0,bc_census_tract_40131133003,1.07E-05
0,bus_categories_Fish___Chips,1.06E-05
0,bc_census_tract_420034782003,1.04E-05
0,bc_census_tract_40134221044,1.03E-05
0,bc_census_tract_40134223022,1.02E-05
0,bc_census_tract_40136125002,9.95E-06
0,bc_census_tract_40131042173,9.84E-06
0,bc_census_tract_40136115001,9.67E-06
0,bc_census_tract_320030068001,9.09E-06
0,bc_census_tract_320030028252,8.92E-06
0,bus_categories_Valet_Services,8.75E-06
0,bc_census_tract_40131053002,8.67E-06
0,bc_census_tract_40131051022,8.58E-06
0,bus_city_University,8.50E-06
0,bc_census_tract_40132168184,8.45E-06
0,bus_hours_Thursday_open_10:00:00,8.42E-06
0,bc_census_tract_40133200021,8.19E-06
0,bus_hours_Thursday_close_17:00:00,7.89E-06
0,bus_city_Wilkinsburg,7.74E-06
0,bus_categories_Self_Storage,7.71E-06
0,bc_census_tract_40131104004,7.70E-06
0,bc_census_tract_320030032391,7.68E-06
0,bus_hours_Monday_close_16:45:00,7.65E-06
0,bc_census_tract_40210003191,7.61E-06
0,bus_hours_Wednesday_close_11:30:00,7.52E-06
0,bus_hours_Sunday_open_17:00:00,7.47E-06
0,bc_census_tract_40131036142,7.45E-06
0,bc_census_tract_320030053431,7.41E-06
0,bus_categories_Keys___Locksmiths,7.39E-06
0,bus_categories_Cocktail_Bars,7.38E-06
0,bc_census_tract_320030005102,7.20E-06
0,bc_census_tract_40131042152,6.83E-06
0,bus_hours_Saturday_open_21:30:00,6.50E-06
0,bc_census_tract_40131096022,6.41E-06
0,bus_categories_Breakfast___Brunch,6.35E-06
0,bc_census_tract_371190022001,5.95E-06
0,bus_city_C Las Vegas,5.93E-06
0,bc_census_tract_371190055123,5.91E-06
0,bc_census_tract_420031608002,5.90E-06
0,bc_census_tract_550250115051,5.54E-06
0,bus_categories_Adult,5.40E-06
0,bc_census_tract_320030034122,5.29E-06
0,bus_categories_Parks,5.26E-06
0,bc_census_tract_320030032221,5.08E-06
0,bc_census_tract_40131036141,4.88E-06
0,bc_census_tract_420032023004,4.79E-06
0,b25002m3,4.59E-06
0,bus_hours_Sunday_close_17:00:00,4.47E-06
0,bc_census_tract_40130506083,4.39E-06
0,bus_neighborhoods_Brookline,4.36E-06
0,bus_hours_Wednesday_open_11:15:00,4.21E-06
0,bc_census_tract_170190059003,4.03E-06
0,bc_census_tract_40131125132,3.83E-06
0,bc_census_tract_420031410001,3.74E-06
0,bus_hours_Wednesday_open_15:30:00,3.51E-06
0,bc_census_tract_40131142001,3.43E-06
0,bus_categories_Thai,3.18E-06
0,bc_census_tract_40130507022,3.12E-06
0,bc_census_tract_40130610321,2.59E-06
0,bc_census_tract_40138121003,2.38E-06
0,bc_census_tract_420030201003,2.29E-06
0,bus_categories_Printing_Services,2.28E-06
0,bc_census_tract_320030002013,2.28E-06
0,bus_categories_Fire_Protection_Services,2.19E-06
0,bus_categories_Campgrounds,2.13E-06
0,bc_census_tract_420034703001,2.02E-06
0,bus_hours_Sunday_close_22:00:00,1.94E-06
0,bc_census_tract_371190053051,1.86E-06
0,bc_census_tract_40131166021,1.82E-06
0,bc_census_tract_40133200071,1.57E-06
0,bus_hours_Thursday_close_16:00:00,1.49E-06
0,bc_census_tract_320030058115,1.45E-06
0,bc_census_tract_40130926003,1.09E-06
0,bc_census_tract_40134202162,9.03E-07
0,bc_census_tract_371190055243,8.54E-07
0,bus_categories_Currency_Exchange,6.71E-07
0,bus_hours_Sunday_close_15:45:00,6.39E-07
0,bus_attributes_Music_karaoke,5.57E-07
0,bus_categories_CSA,4.76E-07
0,bc_census_tract_320030057141,4.63E-07
0,bc_census_tract_40130610122,4.55E-07
0,bc_census_tract_320030019011,4.08E-07
0,bc_census_tract_420031916005,3.27E-07
0,bc_census_tract_550250026023,2.33E-07
0,bc_census_tract_170190055003,2.24E-07
0,bus_categories_Rafting_Kayaking,1.83E-07
0,bc_census_tract_320030054341,1.12E-07
0,bc_census_tract_320030053142,6.50E-08
0,bc_census_tract_320030051042,6.35E-08
0,bc_census_tract_371190058391,5.92E-08
